Draw,Date,Pick3
0,2011-09-14,717
1,2011-09-14,609
0,2011-09-15,18
1,2011-09-15,41
0,2011-09-16,544
1,2011-09-16,530
0,2011-09-17,915
1,2011-09-17,213
0,2011-09-18,328
1,2011-09-18,146
0,2011-09-19,439
1,2011-09-19,240
0,2011-09-20,622
1,2011-09-20,202
0,2011-09-21,441
1,2011-09-21,778
0,2011-09-22,944
1,2011-09-22,305
0,2011-09-23,740
1,2011-09-23,405
0,2011-09-24,925
1,2011-09-24,933
0,2011-09-25,830
1,2011-09-25,712
0,2011-09-26,8
1,2011-09-26,334
0,2011-09-27,903
1,2011-09-27,369
0,2011-09-28,892
1,2011-09-28,759
0,2011-09-29,147
1,2011-09-29,248
0,2011-09-30,135
1,2011-09-30,649
0,2011-10-01,353
1,2011-10-01,705
0,2011-10-02,649
1,2011-10-02,235
0,2011-10-03,637
1,2011-10-03,646
0,2011-10-04,498
1,2011-10-04,505
0,2011-10-05,892
1,2011-10-05,279
0,2011-10-06,466
1,2011-10-06,519
0,2011-10-07,999
1,2011-10-07,558
0,2011-10-08,32
1,2011-10-08,619
0,2011-10-09,491
1,2011-10-09,764
0,2011-10-10,346
1,2011-10-10,275
0,2011-10-11,779
1,2011-10-11,445
0,2011-10-12,145
1,2011-10-12,184
0,2011-10-13,850
1,2011-10-13,214
0,2011-10-14,105
1,2011-10-14,114
0,2011-10-15,907
1,2011-10-15,36
0,2011-10-16,836
1,2011-10-16,539
0,2011-10-17,844
1,2011-10-17,103
0,2011-10-18,699
1,2011-10-18,85
0,2011-10-19,299
1,2011-10-19,477
0,2011-10-20,484
1,2011-10-20,290
0,2011-10-21,5
1,2011-10-21,291
0,2011-10-22,123
1,2011-10-22,145
0,2011-10-23,355
1,2011-10-23,306
0,2011-10-24,885
1,2011-10-24,649
0,2011-10-25,67
1,2011-10-25,151
0,2011-10-26,885
1,2011-10-26,951
0,2011-10-27,890
1,2011-10-27,896
0,2011-10-28,380
1,2011-10-28,975
0,2011-10-29,729
1,2011-10-29,526
0,2011-10-30,344
1,2011-10-30,242
0,2011-10-31,138
1,2011-10-31,760
0,2011-11-01,190
1,2011-11-01,561
0,2011-11-02,6
1,2011-11-02,27
0,2011-11-03,690
1,2011-11-03,810
0,2011-11-04,841
1,2011-11-04,99
0,2011-11-05,675
1,2011-11-05,134
0,2011-11-06,876
1,2011-11-06,351
0,2011-11-07,708
1,2011-11-07,887
0,2011-11-08,554
1,2011-11-08,426
0,2011-11-09,66
1,2011-11-09,249
0,2011-11-10,974
1,2011-11-10,838
0,2011-11-11,990
1,2011-11-11,816
0,2011-11-12,445
1,2011-11-12,13
0,2011-11-13,702
1,2011-11-13,757
0,2011-11-14,578
1,2011-11-14,923
0,2011-11-15,514
1,2011-11-15,343
0,2011-11-16,444
1,2011-11-16,26
0,2011-11-17,691
1,2011-11-17,752
0,2011-11-18,59
1,2011-11-18,748
0,2011-11-19,44
1,2011-11-19,113
0,2011-11-20,284
1,2011-11-20,153
0,2011-11-21,647
1,2011-11-21,388
0,2011-11-22,893
1,2011-11-22,928
0,2011-11-23,465
1,2011-11-23,499
0,2011-11-24,119
1,2011-11-24,624
0,2011-11-25,780
1,2011-11-25,687
0,2011-11-26,826
1,2011-11-26,370
0,2011-11-27,919
1,2011-11-27,466
0,2011-11-28,650
1,2011-11-28,833
0,2011-11-29,294
1,2011-11-29,315
0,2011-11-30,289
1,2011-11-30,255
0,2011-12-01,734
1,2011-12-01,369
0,2011-12-02,602
1,2011-12-02,507
0,2011-12-03,832
1,2011-12-03,184
0,2011-12-04,195
1,2011-12-04,50
0,2011-12-05,756
1,2011-12-05,595
0,2011-12-06,570
1,2011-12-06,924
0,2011-12-07,259
1,2011-12-07,156
0,2011-12-08,345
1,2011-12-08,843
0,2011-12-09,477
1,2011-12-09,389
0,2011-12-10,178
1,2011-12-10,981
0,2011-12-11,278
1,2011-12-11,402
0,2011-12-12,373
1,2011-12-12,234
0,2011-12-13,512
1,2011-12-13,446
0,2011-12-14,2
1,2011-12-14,214
0,2011-12-15,863
1,2011-12-15,699
0,2011-12-16,901
1,2011-12-16,229
0,2011-12-17,684
1,2011-12-17,686
0,2011-12-18,934
1,2011-12-18,313
0,2011-12-19,475
1,2011-12-19,281
0,2011-12-20,74
1,2011-12-20,601
0,2011-12-21,758
1,2011-12-21,572
0,2011-12-22,77
1,2011-12-22,316
0,2011-12-23,869
1,2011-12-23,618
0,2011-12-24,455
1,2011-12-24,541
0,2011-12-25,938
1,2011-12-25,204
0,2011-12-26,878
1,2011-12-26,457
0,2011-12-27,587
1,2011-12-27,990
0,2011-12-28,285
1,2011-12-28,973
0,2011-12-29,209
1,2011-12-29,692
0,2011-12-30,858
1,2011-12-30,511
0,2011-12-31,719
1,2011-12-31,17
0,2010-01-01,391
1,2010-01-01,808
0,2010-01-02,989
1,2010-01-02,137
0,2010-01-03,284
1,2010-01-03,290
0,2010-01-04,942
1,2010-01-04,809
0,2010-01-05,278
1,2010-01-05,755
0,2010-01-06,550
1,2010-01-06,226
0,2010-01-07,208
1,2010-01-07,456
0,2010-01-08,548
1,2010-01-08,295
0,2010-01-09,948
1,2010-01-09,874
0,2010-01-10,654
1,2010-01-10,976
0,2010-01-11,379
1,2010-01-11,853
0,2010-01-12,384
1,2010-01-12,557
0,2010-01-13,686
1,2010-01-13,853
0,2010-01-14,824
1,2010-01-14,646
0,2010-01-15,305
1,2010-01-15,48
0,2010-01-16,436
1,2010-01-16,225
0,2010-01-17,500
1,2010-01-17,47
0,2010-01-18,42
1,2010-01-18,809
0,2010-01-19,770
