Draw,Date,Pick3,Pick4,Pick5
1,2014-08-30,397,5292,50806
0,2014-08-31,935,8854,40399
1,2014-08-31,899,6060,31613
0,2014-09-01,509,4934,28332
1,2014-09-01,694,6511,67863
0,2014-09-02,478,3512,36765
1,2014-09-02,821,1258,85781
0,2014-09-03,661,4044,14513
1,2014-09-03,158,9831,62227
0,2014-09-04,474,3830,44389
1,2014-09-04,743,7513,88961
0,2014-09-05,197,5743,15264
1,2014-09-05,623,1012,86721
0,2014-09-06,849,8495,18239
1,2014-09-06,487,6591,82448
0,2014-09-07,721,6928,99811
1,2014-09-07,27,4777,23209
0,2014-09-08,55,6973,38085
1,2014-09-08,941,6659,51838
0,2014-09-09,345,3292,32856
1,2014-09-09,382,9448,27724
0,2014-09-10,487,7793,55744
1,2014-09-10,984,9153,58077
0,2014-09-11,787,4252,36182
1,2014-09-11,402,9608,28724
0,2014-09-12,681,2543,44380
1,2014-09-12,671,4866,94182
0,2014-09-13,45,2582,78083
1,2014-09-13,966,858,54692
0,2014-09-14,509,5749,37017
1,2014-09-14,995,4050,10378
0,2014-09-15,822,9173,48785
1,2014-09-15,381,7266,29625
0,2014-09-16,25,2395,40090
1,2014-09-16,920,9668,36944
0,2014-09-17,534,2303,91019
1,2014-09-17,71,7777,10700
0,2014-09-18,609,2762,29173
1,2014-09-18,411,8989,73748
0,2014-09-19,386,8810,9880
1,2014-09-19,101,1361,85364
0,2014-09-20,216,9062,8444
1,2014-09-20,386,6526,12122
0,2014-09-21,626,8709,18919
1,2014-09-21,529,4567,73282
0,2014-09-22,479,4905,86949
1,2014-09-22,134,7804,23953
0,2014-09-23,118,1997,47496
1,2014-09-23,356,3269,4463
0,2014-09-24,698,5743,19932
1,2014-09-24,292,866,83303
0,2014-09-25,421,9512,33999
1,2014-09-25,162,6781,95348
0,2014-09-26,424,1606,97631
1,2014-09-26,729,2385,35186
0,2014-09-27,751,733,14333
1,2014-09-27,378,9297,60742
0,2014-09-28,323,4873,37429
1,2014-09-28,63,923,63553
0,2014-09-29,639,3860,11385
1,2014-09-29,290,4202,62435
0,2014-09-30,985,4924,65589
1,2014-09-30,395,1626,39071
0,2014-10-01,598,1622,11307
1,2014-10-01,308,3595,50182
0,2014-10-02,508,4338,4863
1,2014-10-02,347,5248,7203
0,2014-10-03,281,736,41924
1,2014-10-03,508,8516,50543
0,2014-10-04,785,5288,55992
1,2014-10-04,820,7322,73289
0,2014-10-05,527,6732,83580
1,2014-10-05,832,5732,23112
0,2014-10-06,984,6748,56938
1,2014-10-06,750,5345,72949
0,2014-10-07,723,5752,61667
1,2014-10-07,541,4514,34194
0,2014-10-08,906,1667,71784
1,2014-10-08,172,6320,29960
0,2014-10-09,454,9907,88113
1,2014-10-09,385,3380,44068
0,2014-10-10,975,1817,1085
1,2014-10-10,958,9327,2592
0,2014-10-11,928,7041,24873
1,2014-10-11,792,1070,12735
0,2014-10-12,396,9944,15329
1,2014-10-12,888,2991,2265
0,2014-10-13,202,6559,32649
1,2014-10-13,163,1196,92690
0,2014-10-14,109,1277,70620
1,2014-10-14,280,242,98777
0,2014-10-15,178,4199,672
1,2014-10-15,412,7777,48394
0,2014-10-16,593,9213,78102
1,2014-10-16,853,2632,24902
0,2014-10-17,4,3078,65002
1,2014-10-17,429,1188,17858
0,2014-10-18,600,2597,84910
1,2014-10-18,290,3625,74862
0,2014-10-19,621,5911,84742
1,2014-10-19,33,6851,27863
0,2014-10-20,356,9330,59786
1,2014-10-20,971,3091,9523
0,2014-10-21,26,6671,83569
1,2014-10-21,483,8816,90284
0,2014-10-22,653,1206,98935
1,2014-10-22,790,3981,69829
0,2014-10-23,946,741,41810
1,2014-10-23,653,10,16536
0,2014-10-24,536,2760,632
1,2014-10-24,865,1264,66828
0,2014-10-25,879,4539,44600
1,2014-10-25,14,8182,72401
0,2014-10-26,43,287,65601
1,2014-10-26,359,8489,40376
0,2014-10-27,158,4987,60728
1,2014-10-27,425,5152,94810
0,2014-10-28,527,4996,55067
1,2014-10-28,789,687,96526
0,2014-10-29,125,1165,23360
1,2014-10-29,310,2673,76687
0,2014-10-30,824,1441,52335
1,2014-10-30,207,3460,3312
0,2014-10-31,267,9533,49790
1,2014-10-31,150,5519,2352
0,2014-11-01,105,3643,70638
1,2014-11-01,326,3561,29033
0,2014-11-02,74,6984,36357
1,2014-11-02,650,3179,15332
0,2014-11-03,76,2572,76989
1,2014-11-03,549,8042,66478
0,2014-11-04,330,2600,80417
1,2014-11-04,621,120,94593
0,2014-11-05,412,4014,91310
1,2014-11-05,841,3653,62742
0,2014-11-06,131,4686,27897
1,2014-11-06,228,7635,37658
0,2014-11-07,307,2979,88292
1,2014-11-07,887,6504,5292
0,2014-11-08,815,6771,25602
1,2014-11-08,375,534,37953
0,2014-11-09,93,949,13156
1,2014-11-09,157,3355,30902
0,2014-11-10,996,3679,68555
1,2014-11-10,143,6876,52323
0,2014-11-11,595,3745,95468
1,2014-11-11,531,6842,77334
0,2014-11-12,8,6309,34553
1,2014-11-12,801,8511,29212
0,2014-11-13,359,9984,39848
1,2014-11-13,76,6300,15127
0,2014-11-14,166,2960,2562
1,2014-11-14,86,2610,84379
0,2014-11-15,782,1415,27538
1,2014-11-15,158,3806,59011
0,2014-11-16,388,3293,80222
1,2014-11-16,999,3047,86797
0,2014-11-17,354,4273,34914
1,2014-11-17,10,7473,53800
0,2014-11-18,988,9980,98524
1,2014-11-18,643,3736,17801
0,2014-11-19,616,6364,69758
1,2014-11-19,399,4593,85249
0,2014-11-20,460,1838,88054
1,2014-11-20,805,9883,44485
0,2014-11-21,385,7967,21588
1,2014-11-21,547,1041,71310
0,2014-11-22,675,2501,17014
1,2014-11-22,468,913,78540
0,2014-11-23,337,9002,43677
1,2014-11-23,282,1083,79433
0,2014-11-24,96,9531,17660
1,2014-11-24,341,829,4699
0,2014-11-25,498,7319,7903
1,2014-11-25,650,8997,44829
0,2014-11-26,331,4907,96638
1,2014-11-26,887,7491,73431
0,2014-11-27,801,1599,65002
1,2014-11-27,779,9450,91053
0,2014-11-28,145,2865,91854
1,2014-11-28,651,6187,15795
0,2014-11-29,630,6001,37008
1,2014-11-29,958,4373,84393
0,2014-11-30,740,6788,95195
1,2014-11-30,89,3934,20664
0,2014-12-01,495,8988,70535
1,2014-12-01,427,5261,79722
0,2014-12-02,166,1,97716
1,2014-12-02,667,7973,2163
0,2014-12-03,204,7422,72432
1,2014-12-03,464,7238,19979
0,2014-12-04,18,8906,11754
1,2014-12-04,464,203,32111
0,2014-12-05,46,7541,31723
1,2014-12-05,215,9673,27853
0,2014-12-06,623,1539,36035
1,2014-12-06,483,1786,47628
0,2014-12-07,515,1563,38974
1,2014-12-07,764,5192,20997
0,2014-12-08,277,3252,50232
1,2014-12-08,842,8236,6997
0,2014-12-09,763,8558,50021
1,2014-12-09,183,5136,69397
0,2014-12-10,226,9947,73426
1,2014-12-10,0,9555,89247
0,2014-12-11,277,2723,10950
1,2014-12-11,763,5105,72839
0,2014-12-12,772,8547,63330
1,2014-12-12,808,9820,885
0,2014-12-13,662,8395,2713
1,2014-12-13,617,6659,78063
0,2014-12-14,910,6796,76589
1,2014-12-14,13,4446,47170
0,2014-12-15,851,864,72790
1,2014-12-15,532,2506,19357
0,2014-12-16,457,4004,66091
1,2014-12-16,455,7770,14581
0,2014-12-17,586,7912,1439
1,2014-12-17,45,3867,29055
0,2014-12-18,463,9156,29744
1,2014-12-18,56,3030,16987
0,2014-12-19,221,4864,68387
1,2014-12-19,967,2485,8890
0,2014-12-20,791,3439,81342
1,2014-12-20,304,4257,22176
0,2014-12-21,741,396,21126
1,2014-12-21,76,7666,76652
0,2014-12-22,965,1619,35883
1,2014-12-22,226,2230,28003
0,2014-12-23,751,275,1623
1,2014-12-23,298,6769,3334
0,2014-12-24,603,7007,72661
1,2014-12-24,679,9601,71561
0,2014-12-25,774,1617,91060
1,2014-12-25,466,7933,5248
0,2014-12-26,375,3565,11126
1,2014-12-26,810,8433,46779
0,2014-12-27,503,4942,43336
1,2014-12-27,636,6430,99839
0,2014-12-28,479,8802,96833
1,2014-12-28,374,5614,81991
0,2014-12-29,664,9380,78632
1,2014-12-29,196,3754,78573
0,2014-12-30,326,6582,8306
1,2014-12-30,625,5037,94040
0,2014-12-31,614,6956,1337
1,2014-12-31,191,1081,65076
0,2013-01-01,473,686,92367
1,2013-01-01,639,8213,57210
0,2013-01-02,875,9055,61300
1,2013-01-02,340,3113,51129
0,2013-01-03,603,4290,9323
1,2013-01-03,672,6160,28943
0,2013-01-04,421,6861,46303
1,2013-01-04,532,5268,86879
0,2013-01-05,903,3516,87539
1,2013-01-05,218,3379,18620
0,2013-01-06,228,5886,84693
1,2013-01-06,919,2841,2431
0,2013-01-07,548,8615,73284
1,2013-01-07,823,9488,63707
0,2013-01-08,766,3943,8831
1,2013-01-08,499,1977,25792
0,2013-01-09,466,8101,7291
1,2013-01-09,176,9393,70485
0,2013-01-10,187,6928,80096
1,2013-01-10,960,4906,74485
0,2013-01-11,780,7446,9607
1,2013-01-11,749,2000,71767
0,2013-01-12,630,1094,62413
1,2013-01-12,287,3999,16816
0,2013-01-13,406,7391,7500
1,2013-01-13,214,1063,5270
0,2013-01-14,306,143,7504
1,2013-01-14,170,1164,89882
0,2013-01-15,442,2940,68701
1,2013-01-15,766,9878,25861
0,2013-01-16,695,5559,52787
1,2013-01-16,819,4559,15923
0,2013-01-17,920,9821,33711
1,2013-01-17,668,5395,37550
0,2013-01-18,749,5890,75065
1,2013-01-18,217,1606,73956
0,2013-01-19,38,1127,40134
1,2013-01-19,113,8749,17616
0,2013-01-20,828,3258,68315
1,2013-01-20,371,2465,70444
0,2013-01-21,90,2452,74478
1,2013-01-21,186,3457,43164
0,2013-01-22,592,7506,21039
1,2013-01-22,702,3785,48168
0,2013-01-23,280,4752,52826
1,2013-01-23,944,9682,37203
0,2013-01-24,619,9362,14911
1,2013-01-24,894,8562,37978
0,2013-01-25,515,3908,16911
1,2013-01-25,546,1100,77044
0,2013-01-26,853,8838,81305
1,2013-01-26,610,6322,7916
0,2013-01-27,565,7164,32943
1,2013-01-27,304,4219,85905
0,2013-01-28,969,3383,98593
1,2013-01-28,356,3209,97212
0,2013-01-29,309,8844,84348
1,2013-01-29,783,1750,56911
0,2013-01-30,948,9338,22971
1,2013-01-30,675,1566,96945
0,2013-01-31,285,6430,24384
1,2013-01-31,528,6397,56818
0,2013-02-01,283,5864,47969
1,2013-02-01,148,5636,49093
0,2013-02-02,964,9649,46010
1,2013-02-02,558,921,67697
0,2013-02-03,787,3018,79846
1,2013-02-03,693,8090,89305
0,2013-02-04,366,8732,4804
1,2013-02-04,414,6355,3880
0,2013-02-05,474,2641,84278
1,2013-02-05,485,5572,34496
0,2013-02-06,539,9177,48670
1,2013-02-06,928,7791,27681
0,2013-02-07,530,9239,21144
1,2013-02-07,102,4882,71036
0,2013-02-08,349,9433,12435
1,2013-02-08,669,1989,1754
0,2013-02-09,335,2637,33812
1,2013-02-09,410,8655,2984
0,2013-02-10,813,1646,15643
1,2013-02-10,14,4814,49323
0,2013-02-11,795,5152,8567
1,2013-02-11,308,1752,23247
0,2013-02-12,690,1639,90664
1,2013-02-12,593,3438,24833
0,2013-02-13,492,2960,58052
1,2013-02-13,244,167,19701
0,2013-02-14,131,3866,9586
1,2013-02-14,166,6090,3622
0,2013-02-15,875,3561,99196
1,2013-02-15,268,2277,49597
0,2013-02-16,45,4768,82539
1,2013-02-16,266,8,71774
0,2013-02-17,236,1662,7915
1,2013-02-17,791,8148,73104
0,2013-02-18,919,72,26363
1,2013-02-18,676,9023,1313
0,2013-02-19,160,6887,97679
1,2013-02-19,275,3832,83855
0,2013-02-20,177,7902,7354
1,2013-02-20,578,5243,44048
0,2013-02-21,190,2123,36978
1,2013-02-21,360,9699,47329
0,2013-02-22,588,1144,15135
1,2013-02-22,977,1206,77851
0,2013-02-23,799,8513,15168
1,2013-02-23,347,7572,37468
0,2013-02-24,863,4784,4166
1,2013-02-24,831,9260,84021
0,2013-02-25,993,7758,24847
1,2013-02-25,233,1631,38371
0,2013-02-26,267,3728,21649
1,2013-02-26,971,8810,45928
0,2013-02-27,829,140,30418
1,2013-02-27,676,2902,75245
0,2013-02-28,174,7936,22901
1,2013-02-28,54,7769,89401
0,2013-03-01,609,2040,15264
1,2013-03-01,413,5137,45849
0,2013-03-02,786,4236,23863
1,2013-03-02,51,6249,69171
0,2013-03-03,597,1821,79985
1,2013-03-03,998,3493,19534
0,2013-03-04,717,6615,84359
1,2013-03-04,704,6722,34947
0,2013-03-05,55,4304,39560
1,2013-03-05,247,6724,8655
0,2013-03-06,832,5514,1264
1,2013-03-06,805,7034,21881
0,2013-03-07,714,1298,62849
1,2013-03-07,373,5578,87162
0,2013-03-08,207,3895,50810
1,2013-03-08,464,2424,80293
0,2013-03-09,526,2564,9979
1,2013-03-09,150,8168,5494
0,2013-03-10,818,3865,94006
1,2013-03-10,344,1897,87511
0,2013-03-11,902,8392,61754
1,2013-03-11,736,1282,52964
0,2013-03-12,421,4348,47344
1,2013-03-12,135,1949,11729
0,2013-03-13,79,4886,70329
1,2013-03-13,286,314,48568
0,2013-03-14,289,5615,44001
1,2013-03-14,919,7539,76056
0,2013-03-15,621,7950,16560
1,2013-03-15,30,5806,72477
0,2013-03-16,402,1453,22016
1,2013-03-16,922,8106,70515
0,2013-03-17,64,8344,35694
1,2013-03-17,618,425,2887
0,2013-03-18,541,3831,22982
1,2013-03-18,722,6596,8878
0,2013-03-19,166,3793,60788
1,2013-03-19,656,1466,50239
0,2013-03-20,711,3742,86202
1,2013-03-20,228,3764,86632
0,2013-03-21,388,2194,45982
1,2013-03-21,127,7747,52622
0,2013-03-22,20,3733,87053
1,2013-03-22,659,167,88803
0,2013-03-23,221,765,62969
1,2013-03-23,905,6049,36503
0,2013-03-24,740,5709,37913
1,2013-03-24,815,3612,46587
0,2013-03-25,271,7504,34762
1,2013-03-25,524,5732,33967
0,2013-03-26,247,887,23855
1,2013-03-26,900,3832,26882
0,2013-03-27,300,2532,36709
1,2013-03-27,562,5966,40632
0,2013-03-28,33,9321,61991
1,2013-03-28,682,9580,96626
0,2013-03-29,919,3673,51288
1,2013-03-29,557,9402,32966
0,2013-03-30,735,1149,79303
1,2013-03-30,594,2919,49346
0,2013-03-31,309,1392,42484
1,2013-03-31,756,4021,44912
0,2013-04-01,506,8488,78985
1,2013-04-01,897,4230,82322
0,2013-04-02,775,830,58680
1,2013-04-02,917,8588,55600
0,2013-04-03,312,9675,99391
1,2013-04-03,312,9141,61046
0,2013-04-04,972,2944,16292
1,2013-04-04,372,1998,52443
0,2013-04-05,224,7042,83067
1,2013-04-05,405,1226,56951
0,2013-04-06,285,7929,97259
1,2013-04-06,114,7885,89658
0,2013-04-07,223,6425,41757
1,2013-04-07,963,7848,87332
0,2013-04-08,253,6198,47669
1,2013-04-08,311,9096,76583
0,2013-04-09,132,7570,75361
1,2013-04-09,484,5395,80026
0,2013-04-10,782,8723,62424
1,2013-04-10,855,2602,9895
0,2013-04-11,450,7110,33069
1,2013-04-11,831,4729,45206
0,2013-04-12,789,8610,28965
1,2013-04-12,620,3246,44336
0,2013-04-13,479,1788,2788
1,2013-04-13,453,2454,63738
0,2013-04-14,289,8003,31836
1,2013-04-14,87,2426,12586
0,2013-04-15,219,7719,27200
1,2013-04-15,863,462,91300
0,2013-04-16,533,5105,72897
1,2013-04-16,928,4465,36789
0,2013-04-17,124,7475,93940
1,2013-04-17,573,6188,13363
0,2013-04-18,733,986,50804
1,2013-04-18,599,1347,21403
0,2013-04-19,224,9222,21338
1,2013-04-19,147,2266,7791
0,2013-04-20,513,3982,19676
1,2013-04-20,274,5581,75999
0,2013-04-21,374,8283,77940
1,2013-04-21,926,6725,3068
0,2013-04-22,895,441,36976
1,2013-04-22,24,7583,76322
0,2013-04-23,716,5178,32158
1,2013-04-23,349,9656,4190
0,2013-04-24,415,4856,79621
1,2013-04-24,737,9642,39499
0,2013-04-25,561,2472,47465
1,2013-04-25,326,157,42619
0,2013-04-26,258,850,19554
1,2013-04-26,18,6022,9074
0,2013-04-27,339,6202,5495
1,2013-04-27,391,117,36636
0,2013-04-28,814,2467,25549
1,2013-04-28,686,1501,42615
0,2013-04-29,968,4542,76186
1,2013-04-29,167,1096,77436
0,2013-04-30,52,7494,65836
1,2013-04-30,788,325,67969
0,2013-05-01,981,8027,30916
1,2013-05-01,389,3646,15843
0,2013-05-02,218,3484,28642
1,2013-05-02,171,2910,2443
0,2013-05-03,347,9579,34147
1,2013-05-03,208,6560,1359
0,2013-05-04,74,3257,54063
1,2013-05-04,858,711,17457
0,2013-05-05,416,1302,15101
1,2013-05-05,513,8746,15413
0,2013-05-06,535,2463,54509
1,2013-05-06,41,4632,94973
0,2013-05-07,615,8304,49399
1,2013-05-07,508,470,23957
0,2013-05-08,979,9991,4848
1,2013-05-08,121,9756,87469
0,2013-05-09,190,1612,97795
1,2013-05-09,261,3045,41924
0,2013-05-10,466,6291,72547
1,2013-05-10,81,8405,17531
0,2013-05-11,759,6180,40724
1,2013-05-11,381,4902,85583
0,2013-05-12,790,8719,51280
1,2013-05-12,535,744,76442
0,2013-05-13,757,3838,68311
1,2013-05-13,566,1449,5059
0,2013-05-14,439,1484,24568
1,2013-05-14,343,1576,98500
0,2013-05-15,252,2852,52506
1,2013-05-15,527,5028,85297
0,2013-05-16,274,7138,16076
1,2013-05-16,500,7831,64366
0,2013-05-17,952,4253,56000
1,2013-05-17,298,4047,69649
0,2013-05-18,949,4877,44682
1,2013-05-18,134,6231,41038
0,2013-05-19,482,2567,50248
1,2013-05-19,860,925,29097
0,2013-05-20,395,2575,86830
1,2013-05-20,562,4746,25346
0,2013-05-21,465,494,90244
1,2013-05-21,738,2699,20308
0,2013-05-22,106,1128,7428
1,2013-05-22,426,2197,27639
0,2013-05-23,921,5396,2713
1,2013-05-23,217,1654,62508
0,2013-05-24,902,784,54389
1,2013-05-24,708,9523,21578
0,2013-05-25,435,7592,37827
1,2013-05-25,61,2581,92231
0,2013-05-26,781,5169,15019
1,2013-05-26,492,849,17090
0,2013-05-27,601,7123,43842
1,2013-05-27,22,9117,6532
0,2013-05-28,568,5799,41670
1,2013-05-28,931,2564,5978
0,2013-05-29,768,763,92341
1,2013-05-29,416,3801,4228
0,2013-05-30,676,2346,19454
1,2013-05-30,52,4043,32631
0,2013-05-31,982,3891,92845
1,2013-05-31,513,3332,82786
0,2013-06-01,372,2238,97044
1,2013-06-01,600,5472,13634
0,2013-06-02,702,4152,86310
1,2013-06-02,661,4957,61854
0,2013-06-03,676,7440,70200
1,2013-06-03,430,2523,12638
0,2013-06-04,383,4679,86878
1,2013-06-04,557,4119,31157
0,2013-06-05,975,4236,12398
1,2013-06-05,920,2353,95731
0,2013-06-06,819,6134,17290
1,2013-06-06,570,7815,59211
0,2013-06-07,738,7151,5702
1,2013-06-07,968,6249,65492
0,2013-06-08,726,6259,4815
1,2013-06-08,3,3194,38460
0,2013-06-09,814,5570,42211
1,2013-06-09,444,5349,52878
0,2013-06-10,190,8451,92717
1,2013-06-10,285,6671,17180
0,2013-06-11,46,8390,16369
1,2013-06-11,244,9873,54217
0,2013-06-12,405,6540,18783
1,2013-06-12,883,5162,36768
0,2013-06-13,738,2490,76191
1,2013-06-13,547,9361,63154
0,2013-06-14,795,8605,51795
1,2013-06-14,264,2735,2082
0,2013-06-15,99,5462,70100
1,2013-06-15,535,426,75096
0,2013-06-16,288,2522,81855
1,2013-06-16,2,3526,73934
0,2013-06-17,206,986,35343
1,2013-06-17,127,1509,25127
0,2013-06-18,420,538,72203
1,2013-06-18,58,1330,35296
0,2013-06-19,771,2884,30438
1,2013-06-19,412,4670,50496
0,2013-06-20,691,5294,98239
1,2013-06-20,249,6692,19626
0,2013-06-21,122,6912,860
1,2013-06-21,880,4634,18509
0,2013-06-22,748,661,57651
1,2013-06-22,876,8683,70129
0,2013-06-23,906,7791,13859
1,2013-06-23,494,7970,18892
0,2013-06-24,621,2619,73796
1,2013-06-24,383,4351,88149
0,2013-06-25,785,4053,92099
1,2013-06-25,624,8887,83241
0,2013-06-26,647,3196,71325
1,2013-06-26,897,3120,48796
0,2013-06-27,117,1469,77152
1,2013-06-27,559,9292,88433
0,2013-06-28,367,328,83127
1,2013-06-28,599,1785,82964
0,2013-06-29,678,6467,86152
1,2013-06-29,223,1801,95667
0,2013-06-30,517,681,39783
1,2013-06-30,103,6706,41804
0,2013-07-01,330,6189,40174
1,2013-07-01,612,3300,6707
0,2013-07-02,630,2114,13140
1,2013-07-02,572,8313,36180
0,2013-07-03,654,3333,61426
1,2013-07-03,998,9599,75471
0,2013-07-04,342,4436,47579
1,2013-07-04,312,7911,91002
0,2013-07-05,273,3689,56116
1,2013-07-05,75,1310,35736
0,2013-07-06,17,5601,32059
1,2013-07-06,202,515,27294
0,2013-07-07,261,6652,19084
1,2013-07-07,267,7527,86051
0,2013-07-08,382,8807,22608
1,2013-07-08,700,6442,41309
0,2013-07-09,430,767,37471
1,2013-07-09,688,9797,32825
0,2013-07-10,850,3493,64600
1,2013-07-10,728,5356,57848
0,2013-07-11,439,8895,44719
1,2013-07-11,418,435,47769
0,2013-07-12,994,2051,95343
1,2013-07-12,852,4622,85486
0,2013-07-13,120,401,85875
1,2013-07-13,862,3953,40116
0,2013-07-14,845,4279,83779
1,2013-07-14,283,8234,33574
0,2013-07-15,665,7628,69039
1,2013-07-15,477,6946,32965
0,2013-07-16,87,701,78536
1,2013-07-16,363,1841,9483
0,2013-07-17,672,3616,4096
1,2013-07-17,397,1634,64889
0,2013-07-18,89,7435,31595
1,2013-07-18,627,4972,64373
0,2013-07-19,483,8304,68803
1,2013-07-19,460,7330,3044
0,2013-07-20,661,7898,43514
1,2013-07-20,747,9372,46122
0,2013-07-21,828,2100,54403
1,2013-07-21,587,2129,80433
0,2013-07-22,282,275,52327
1,2013-07-22,57,602,9827
0,2013-07-23,460,9454,1954
1,2013-07-23,69,3265,8360
0,2013-07-24,818,8726,51122
1,2013-07-24,746,8722,91137
0,2013-07-25,324,785,20650
1,2013-07-25,349,4858,78523
0,2013-07-26,453,1936,65456
1,2013-07-26,527,1364,6735
0,2013-07-27,126,808,15296
1,2013-07-27,197,2643,78777
0,2013-07-28,106,8282,16102
1,2013-07-28,618,5638,98948
0,2013-07-29,350,1256,86331
1,2013-07-29,926,6869,40228
0,2013-07-30,58,8397,53405
1,2013-07-30,305,1703,71410
0,2013-07-31,835,6445,13151
1,2013-07-31,268,3985,47985
0,2013-08-01,1,7276,20038
1,2013-08-01,504,3526,55970
0,2013-08-02,219,8266,12063
1,2013-08-02,868,9774,1178
0,2013-08-03,928,1258,89170
1,2013-08-03,636,7690,90886
0,2013-08-04,331,6309,3647
1,2013-08-04,726,5948,35850
0,2013-08-05,505,9632,93905
1,2013-08-05,29,2641,55095
0,2013-08-06,396,5858,47138
1,2013-08-06,632,6295,26467
0,2013-08-07,534,8534,97506
1,2013-08-07,738,4815,82888
0,2013-08-08,571,9867,97803
1,2013-08-08,727,249,97262
0,2013-08-09,530,1880,52118
1,2013-08-09,852,1697,86074
0,2013-08-10,556,2490,68828
1,2013-08-10,114,7738,63235
0,2013-08-11,609,1622,5540
1,2013-08-11,835,839,47392
0,2013-08-12,32,1582,62217
1,2013-08-12,23,1354,74105
0,2013-08-13,570,9813,5699
1,2013-08-13,988,5076,20637
0,2013-08-14,10,6507,35674
1,2013-08-14,59,6710,54155
0,2013-08-15,26,915,93278
1,2013-08-15,942,7996,74219
0,2013-08-16,476,2723,35696
1,2013-08-16,406,5037,74839
0,2013-08-17,673,6738,34813
1,2013-08-17,460,5348,21056
0,2013-08-18,860,576,23259
1,2013-08-18,987,4470,72461
0,2013-08-19,10,4359,3046
1,2013-08-19,561,2512,41840
0,2013-08-20,820,6489,79494
1,2013-08-20,975,4571,60302
0,2013-08-21,552,3259,5237
1,2013-08-21,175,300,17416
0,2013-08-22,244,9425,16335
1,2013-08-22,124,1862,54470
0,2013-08-23,825,6879,22118
1,2013-08-23,404,9267,33703
0,2013-08-24,180,6870,17473
1,2013-08-24,887,7868,25973
0,2013-08-25,472,2650,34772
1,2013-08-25,440,3023,33957
0,2013-08-26,62,934,25585
1,2013-08-26,129,5040,40364
0,2013-08-27,406,6333,38050
1,2013-08-27,657,658,82614
0,2013-08-28,604,7913,38428
1,2013-08-28,390,4137,27758
0,2013-08-29,585,4268,15704
1,2013-08-29,589,7292,28940
0,2013-08-30,516,1673,94838
1,2013-08-30,703,4406,95577
0,2013-08-31,514,1711,93342
1,2013-08-31,928,4745,98455
0,2013-09-01,653,1335,5458
1,2013-09-01,423,9663,27666
0,2013-09-02,669,9202,56938
1,2013-09-02,374,6442,60904
0,2013-09-03,833,3486,86833
1,2013-09-03,95,2136,41538
0,2013-09-04,469,3663,3033
1,2013-09-04,129,4599,78277
0,2013-09-05,749,8947,22129
1,2013-09-05,954,5395,92639
0,2013-09-06,616,4098,59958
1,2013-09-06,659,1351,6003
0,2013-09-07,753,1127,89492
1,2013-09-07,327,8738,77995
0,2013-09-08,736,2820,26256
1,2013-09-08,922,7352,18059
0,2013-09-09,646,5787,69871
1,2013-09-09,753,7946,53536
0,2013-09-10,728,5481,37652
1,2013-09-10,528,7617,51822
0,2013-09-11,679,7746,49111
1,2013-09-11,203,6421,40417
0,2013-09-12,106,6905,75497
1,2013-09-12,498,7764,7873
0,2013-09-13,660,7358,22637
1,2013-09-13,769,9932,16019
0,2013-09-14,718,9891,46940
1,2013-09-14,726,1001,39691
0,2013-09-15,658,5553,32287
1,2013-09-15,783,2926,81560
0,2013-09-16,911,8214,8038
1,2013-09-16,992,1732,9599
0,2013-09-17,815,5432,85897
1,2013-09-17,192,7949,13472
0,2013-09-18,669,7245,88399
1,2013-09-18,424,370,87226
0,2013-09-19,85,9086,88402
1,2013-09-19,847,984,33625
0,2013-09-20,127,9575,32257
1,2013-09-20,992,7545,28139
0,2013-09-21,406,610,29341
1,2013-09-21,600,6901,78697
0,2013-09-22,833,7465,78543
1,2013-09-22,237,8611,67551
0,2013-09-23,698,832,64856
1,2013-09-23,682,8052,3916
0,2013-09-24,880,5123,41719
1,2013-09-24,279,3462,97104
0,2013-09-25,59,955,73295
1,2013-09-25,177,6371,18902
0,2013-09-26,29,4126,95865
1,2013-09-26,773,5839,56343
0,2013-09-27,717,8711,63617
1,2013-09-27,176,3253,89245
0,2013-09-28,483,2605,3886
1,2013-09-28,657,4722,14925
0,2013-09-29,405,7915,72048
1,2013-09-29,731,3710,24620
0,2013-09-30,930,695,49696
1,2013-09-30,688,9512,91931
0,2013-10-01,444,5545,54785
1,2013-10-01,101,6247,69713
0,2013-10-02,68,5072,72484
1,2013-10-02,653,3074,96632
0,2013-10-03,378,8960,39394
1,2013-10-03,877,9319,30013
0,2013-10-04,386,5834,25422
1,2013-10-04,966,1242,97326
0,2013-10-05,16,4129,62002
1,2013-10-05,622,684,92274
0,2013-10-06,813,1066,59539
1,2013-10-06,372,1032,73069
0,2013-10-07,846,474,54885
1,2013-10-07,779,9713,15736
0,2013-10-08,503,5758,3053
1,2013-10-08,512,7673,23529
0,2013-10-09,991,2196,72038
1,2013-10-09,667,3273,3649
0,2013-10-10,715,3603,58229
1,2013-10-10,182,5874,14794
0,2013-10-11,25,8479,16599
1,2013-10-11,433,9848,45527
0,2013-10-12,123,6437,42487
1,2013-10-12,605,2773,5639
0,2013-10-13,360,6425,45819
1,2013-10-13,229,3569,41897
0,2013-10-14,586,6103,15755
1,2013-10-14,184,708,1971
0,2013-10-15,895,2065,51484
1,2013-10-15,458,3512,77591
0,2013-10-16,50,1345,4675
1,2013-10-16,131,6960,33095
0,2013-10-17,479,9054,84053
1,2013-10-17,439,761,26058
