Draw,Date,Pick3,Date_Delta
1,2014-12-23,298,1452.0
0,2014-12-24,603,1453.0
1,2014-12-24,679,1453.0
0,2014-12-25,774,1454.0
1,2014-12-25,466,1454.0
0,2014-12-26,375,1455.0
1,2014-12-26,810,1455.0
0,2014-12-27,503,1456.0
1,2014-12-27,636,1456.0
0,2014-12-28,479,1457.0
1,2014-12-28,374,1457.0
0,2014-12-29,664,1458.0
1,2014-12-29,196,1458.0
0,2014-12-30,326,1459.0
1,2014-12-30,625,1459.0
0,2014-12-31,614,1460.0
1,2014-12-31,191,1460.0
0,2013-01-01,473,731.0
1,2013-01-01,639,731.0
0,2013-01-02,875,732.0
1,2013-01-02,340,732.0
0,2013-01-03,603,733.0
1,2013-01-03,672,733.0
0,2013-01-04,421,734.0
1,2013-01-04,532,734.0
0,2013-01-05,903,735.0
1,2013-01-05,218,735.0
0,2013-01-06,228,736.0
1,2013-01-06,919,736.0
0,2013-01-07,548,737.0
1,2013-01-07,823,737.0
0,2013-01-08,766,738.0
1,2013-01-08,499,738.0
0,2013-01-09,466,739.0
1,2013-01-09,176,739.0
0,2013-01-10,187,740.0
1,2013-01-10,960,740.0
0,2013-01-11,780,741.0
1,2013-01-11,749,741.0
0,2013-01-12,630,742.0
1,2013-01-12,287,742.0
0,2013-01-13,406,743.0
1,2013-01-13,214,743.0
0,2013-01-14,306,744.0
1,2013-01-14,170,744.0
0,2013-01-15,442,745.0
1,2013-01-15,766,745.0
0,2013-01-16,695,746.0
1,2013-01-16,819,746.0
0,2013-01-17,920,747.0
1,2013-01-17,668,747.0
0,2013-01-18,749,748.0
1,2013-01-18,217,748.0
0,2013-01-19,38,749.0
1,2013-01-19,113,749.0
0,2013-01-20,828,750.0
1,2013-01-20,371,750.0
0,2013-01-21,90,751.0
1,2013-01-21,186,751.0
0,2013-01-22,592,752.0
1,2013-01-22,702,752.0
0,2013-01-23,280,753.0
1,2013-01-23,944,753.0
0,2013-01-24,619,754.0
1,2013-01-24,894,754.0
0,2013-01-25,515,755.0
1,2013-01-25,546,755.0
0,2013-01-26,853,756.0
1,2013-01-26,610,756.0
0,2013-01-27,565,757.0
1,2013-01-27,304,757.0
0,2013-01-28,969,758.0
1,2013-01-28,356,758.0
0,2013-01-29,309,759.0
1,2013-01-29,783,759.0
0,2013-01-30,948,760.0
1,2013-01-30,675,760.0
0,2013-01-31,285,761.0
1,2013-01-31,528,761.0
0,2013-02-01,283,762.0
1,2013-02-01,148,762.0
0,2013-02-02,964,763.0
1,2013-02-02,558,763.0
0,2013-02-03,787,764.0
1,2013-02-03,693,764.0
0,2013-02-04,366,765.0
1,2013-02-04,414,765.0
0,2013-02-05,474,766.0
1,2013-02-05,485,766.0
0,2013-02-06,539,767.0
1,2013-02-06,928,767.0
0,2013-02-07,530,768.0
1,2013-02-07,102,768.0
0,2013-02-08,349,769.0
1,2013-02-08,669,769.0
0,2013-02-09,335,770.0
1,2013-02-09,410,770.0
0,2013-02-10,813,771.0
1,2013-02-10,14,771.0
0,2013-02-11,795,772.0
1,2013-02-11,308,772.0
0,2013-02-12,690,773.0
1,2013-02-12,593,773.0
0,2013-02-13,492,774.0
1,2013-02-13,244,774.0
0,2013-02-14,131,775.0
1,2013-02-14,166,775.0
0,2013-02-15,875,776.0
1,2013-02-15,268,776.0
0,2013-02-16,45,777.0
1,2013-02-16,266,777.0
0,2013-02-17,236,778.0
1,2013-02-17,791,778.0
0,2013-02-18,919,779.0
1,2013-02-18,676,779.0
0,2013-02-19,160,780.0
1,2013-02-19,275,780.0
0,2013-02-20,177,781.0
1,2013-02-20,578,781.0
0,2013-02-21,190,782.0
1,2013-02-21,360,782.0
0,2013-02-22,588,783.0
1,2013-02-22,977,783.0
0,2013-02-23,799,784.0
1,2013-02-23,347,784.0
0,2013-02-24,863,785.0
1,2013-02-24,831,785.0
0,2013-02-25,993,786.0
1,2013-02-25,233,786.0
0,2013-02-26,267,787.0
1,2013-02-26,971,787.0
0,2013-02-27,829,788.0
1,2013-02-27,676,788.0
0,2013-02-28,174,789.0
1,2013-02-28,54,789.0
0,2013-03-01,609,790.0
1,2013-03-01,413,790.0
0,2013-03-02,786,791.0
1,2013-03-02,51,791.0
0,2013-03-03,597,792.0
1,2013-03-03,998,792.0
0,2013-03-04,717,793.0
1,2013-03-04,704,793.0
0,2013-03-05,55,794.0
1,2013-03-05,247,794.0
0,2013-03-06,832,795.0
1,2013-03-06,805,795.0
0,2013-03-07,714,796.0
1,2013-03-07,373,796.0
0,2013-03-08,207,797.0
1,2013-03-08,464,797.0
0,2013-03-09,526,798.0
1,2013-03-09,150,798.0
0,2013-03-10,818,799.0
1,2013-03-10,344,799.0
0,2013-03-11,902,800.0
1,2013-03-11,736,800.0
0,2013-03-12,421,801.0
1,2013-03-12,135,801.0
0,2013-03-13,79,802.0
1,2013-03-13,286,802.0
0,2013-03-14,289,803.0
1,2013-03-14,919,803.0
0,2013-03-15,621,804.0
1,2013-03-15,30,804.0
0,2013-03-16,402,805.0
1,2013-03-16,922,805.0
0,2013-03-17,64,806.0
1,2013-03-17,618,806.0
0,2013-03-18,541,807.0
1,2013-03-18,722,807.0
0,2013-03-19,166,808.0
1,2013-03-19,656,808.0
0,2013-03-20,711,809.0
1,2013-03-20,228,809.0
0,2013-03-21,388,810.0
1,2013-03-21,127,810.0
0,2013-03-22,20,811.0
1,2013-03-22,659,811.0
0,2013-03-23,221,812.0
1,2013-03-23,905,812.0
0,2013-03-24,740,813.0
1,2013-03-24,815,813.0
0,2013-03-25,271,814.0
1,2013-03-25,524,814.0
0,2013-03-26,247,815.0
1,2013-03-26,900,815.0
0,2013-03-27,300,816.0
1,2013-03-27,562,816.0
0,2013-03-28,33,817.0
1,2013-03-28,682,817.0
0,2013-03-29,919,818.0
1,2013-03-29,557,818.0
0,2013-03-30,735,819.0
1,2013-03-30,594,819.0
0,2013-03-31,309,820.0
1,2013-03-31,756,820.0
0,2013-04-01,506,821.0
1,2013-04-01,897,821.0
0,2013-04-02,775,822.0
1,2013-04-02,917,822.0
0,2013-04-03,312,823.0
1,2013-04-03,312,823.0
0,2013-04-04,972,824.0
1,2013-04-04,372,824.0
0,2013-04-05,224,825.0
1,2013-04-05,405,825.0
0,2013-04-06,285,826.0
1,2013-04-06,114,826.0
0,2013-04-07,223,827.0
1,2013-04-07,963,827.0
0,2013-04-08,253,828.0
1,2013-04-08,311,828.0
0,2013-04-09,132,829.0
1,2013-04-09,484,829.0
0,2013-04-10,782,830.0
1,2013-04-10,855,830.0
0,2013-04-11,450,831.0
1,2013-04-11,831,831.0
0,2013-04-12,789,832.0
1,2013-04-12,620,832.0
0,2013-04-13,479,833.0
1,2013-04-13,453,833.0
0,2013-04-14,289,834.0
1,2013-04-14,87,834.0
0,2013-04-15,219,835.0
1,2013-04-15,863,835.0
0,2013-04-16,533,836.0
1,2013-04-16,928,836.0
0,2013-04-17,124,837.0
1,2013-04-17,573,837.0
0,2013-04-18,733,838.0
1,2013-04-18,599,838.0
0,2013-04-19,224,839.0
1,2013-04-19,147,839.0
0,2013-04-20,513,840.0
1,2013-04-20,274,840.0
0,2013-04-21,374,841.0
1,2013-04-21,926,841.0
0,2013-04-22,895,842.0
1,2013-04-22,24,842.0
0,2013-04-23,716,843.0
1,2013-04-23,349,843.0
0,2013-04-24,415,844.0
1,2013-04-24,737,844.0
0,2013-04-25,561,845.0
1,2013-04-25,326,845.0
0,2013-04-26,258,846.0
1,2013-04-26,18,846.0
0,2013-04-27,339,847.0
1,2013-04-27,391,847.0
0,2013-04-28,814,848.0
1,2013-04-28,686,848.0
0,2013-04-29,968,849.0
1,2013-04-29,167,849.0
0,2013-04-30,52,850.0
1,2013-04-30,788,850.0
0,2013-05-01,981,851.0
1,2013-05-01,389,851.0
0,2013-05-02,218,852.0
1,2013-05-02,171,852.0
0,2013-05-03,347,853.0
1,2013-05-03,208,853.0
0,2013-05-04,74,854.0
1,2013-05-04,858,854.0
0,2013-05-05,416,855.0
1,2013-05-05,513,855.0
0,2013-05-06,535,856.0
1,2013-05-06,41,856.0
0,2013-05-07,615,857.0
1,2013-05-07,508,857.0
0,2013-05-08,979,858.0
1,2013-05-08,121,858.0
0,2013-05-09,190,859.0
1,2013-05-09,261,859.0
0,2013-05-10,466,860.0
1,2013-05-10,81,860.0
0,2013-05-11,759,861.0
1,2013-05-11,381,861.0
0,2013-05-12,790,862.0
1,2013-05-12,535,862.0
0,2013-05-13,757,863.0
1,2013-05-13,566,863.0
0,2013-05-14,439,864.0
1,2013-05-14,343,864.0
0,2013-05-15,252,865.0
1,2013-05-15,527,865.0
0,2013-05-16,274,866.0
1,2013-05-16,500,866.0
0,2013-05-17,952,867.0
1,2013-05-17,298,867.0
0,2013-05-18,949,868.0
1,2013-05-18,134,868.0
0,2013-05-19,482,869.0
1,2013-05-19,860,869.0
0,2013-05-20,395,870.0
1,2013-05-20,562,870.0
0,2013-05-21,465,871.0
1,2013-05-21,738,871.0
0,2013-05-22,106,872.0
1,2013-05-22,426,872.0
0,2013-05-23,921,873.0
1,2013-05-23,217,873.0
0,2013-05-24,902,874.0
1,2013-05-24,708,874.0
0,2013-05-25,435,875.0
1,2013-05-25,61,875.0
0,2013-05-26,781,876.0
1,2013-05-26,492,876.0
0,2013-05-27,601,877.0
1,2013-05-27,22,877.0
0,2013-05-28,568,878.0
1,2013-05-28,931,878.0
0,2013-05-29,768,879.0
1,2013-05-29,416,879.0
0,2013-05-30,676,880.0
1,2013-05-30,52,880.0
0,2013-05-31,982,881.0
1,2013-05-31,513,881.0
0,2013-06-01,372,882.0
1,2013-06-01,600,882.0
0,2013-06-02,702,883.0
1,2013-06-02,661,883.0
0,2013-06-03,676,884.0
1,2013-06-03,430,884.0
0,2013-06-04,383,885.0
1,2013-06-04,557,885.0
0,2013-06-05,975,886.0
1,2013-06-05,920,886.0
0,2013-06-06,819,887.0
1,2013-06-06,570,887.0
0,2013-06-07,738,888.0
1,2013-06-07,968,888.0
0,2013-06-08,726,889.0
1,2013-06-08,3,889.0
0,2013-06-09,814,890.0
1,2013-06-09,444,890.0
0,2013-06-10,190,891.0
1,2013-06-10,285,891.0
0,2013-06-11,46,892.0
1,2013-06-11,244,892.0
0,2013-06-12,405,893.0
1,2013-06-12,883,893.0
0,2013-06-13,738,894.0
1,2013-06-13,547,894.0
0,2013-06-14,795,895.0
1,2013-06-14,264,895.0
0,2013-06-15,99,896.0
1,2013-06-15,535,896.0
0,2013-06-16,288,897.0
1,2013-06-16,2,897.0
0,2013-06-17,206,898.0
1,2013-06-17,127,898.0
0,2013-06-18,420,899.0
1,2013-06-18,58,899.0
0,2013-06-19,771,900.0
1,2013-06-19,412,900.0
0,2013-06-20,691,901.0
1,2013-06-20,249,901.0
0,2013-06-21,122,902.0
1,2013-06-21,880,902.0
0,2013-06-22,748,903.0
1,2013-06-22,876,903.0
0,2013-06-23,906,904.0
1,2013-06-23,494,904.0
0,2013-06-24,621,905.0
1,2013-06-24,383,905.0
0,2013-06-25,785,906.0
1,2013-06-25,624,906.0
0,2013-06-26,647,907.0
1,2013-06-26,897,907.0
0,2013-06-27,117,908.0
1,2013-06-27,559,908.0
0,2013-06-28,367,909.0
1,2013-06-28,599,909.0
0,2013-06-29,678,910.0
1,2013-06-29,223,910.0
0,2013-06-30,517,911.0
1,2013-06-30,103,911.0
0,2013-07-01,330,912.0
1,2013-07-01,612,912.0
0,2013-07-02,630,913.0
1,2013-07-02,572,913.0
0,2013-07-03,654,914.0
1,2013-07-03,998,914.0
0,2013-07-04,342,915.0
1,2013-07-04,312,915.0
0,2013-07-05,273,916.0
1,2013-07-05,75,916.0
0,2013-07-06,17,917.0
1,2013-07-06,202,917.0
0,2013-07-07,261,918.0
1,2013-07-07,267,918.0
0,2013-07-08,382,919.0
1,2013-07-08,700,919.0
0,2013-07-09,430,920.0
1,2013-07-09,688,920.0
0,2013-07-10,850,921.0
1,2013-07-10,728,921.0
0,2013-07-11,439,922.0
1,2013-07-11,418,922.0
0,2013-07-12,994,923.0
1,2013-07-12,852,923.0
0,2013-07-13,120,924.0
1,2013-07-13,862,924.0
0,2013-07-14,845,925.0
1,2013-07-14,283,925.0
0,2013-07-15,665,926.0
1,2013-07-15,477,926.0
0,2013-07-16,87,927.0
1,2013-07-16,363,927.0
0,2013-07-17,672,928.0
1,2013-07-17,397,928.0
0,2013-07-18,89,929.0
1,2013-07-18,627,929.0
0,2013-07-19,483,930.0
1,2013-07-19,460,930.0
0,2013-07-20,661,931.0
1,2013-07-20,747,931.0
0,2013-07-21,828,932.0
1,2013-07-21,587,932.0
0,2013-07-22,282,933.0
1,2013-07-22,57,933.0
0,2013-07-23,460,934.0
1,2013-07-23,69,934.0
0,2013-07-24,818,935.0
1,2013-07-24,746,935.0
0,2013-07-25,324,936.0
1,2013-07-25,349,936.0
0,2013-07-26,453,937.0
1,2013-07-26,527,937.0
0,2013-07-27,126,938.0
1,2013-07-27,197,938.0
0,2013-07-28,106,939.0
1,2013-07-28,618,939.0
0,2013-07-29,350,940.0
1,2013-07-29,926,940.0
0,2013-07-30,58,941.0
1,2013-07-30,305,941.0
0,2013-07-31,835,942.0
1,2013-07-31,268,942.0
0,2013-08-01,1,943.0
1,2013-08-01,504,943.0
0,2013-08-02,219,944.0
1,2013-08-02,868,944.0
0,2013-08-03,928,945.0
1,2013-08-03,636,945.0
0,2013-08-04,331,946.0
1,2013-08-04,726,946.0
0,2013-08-05,505,947.0
1,2013-08-05,29,947.0
0,2013-08-06,396,948.0
1,2013-08-06,632,948.0
0,2013-08-07,534,949.0
1,2013-08-07,738,949.0
0,2013-08-08,571,950.0
1,2013-08-08,727,950.0
0,2013-08-09,530,951.0
1,2013-08-09,852,951.0
0,2013-08-10,556,952.0
1,2013-08-10,114,952.0
0,2013-08-11,609,953.0
1,2013-08-11,835,953.0
0,2013-08-12,32,954.0
1,2013-08-12,23,954.0
0,2013-08-13,570,955.0
1,2013-08-13,988,955.0
0,2013-08-14,10,956.0
1,2013-08-14,59,956.0
0,2013-08-15,26,957.0
1,2013-08-15,942,957.0
0,2013-08-16,476,958.0
1,2013-08-16,406,958.0
0,2013-08-17,673,959.0
1,2013-08-17,460,959.0
0,2013-08-18,860,960.0
1,2013-08-18,987,960.0
0,2013-08-19,10,961.0
1,2013-08-19,561,961.0
0,2013-08-20,820,962.0
1,2013-08-20,975,962.0
0,2013-08-21,552,963.0
1,2013-08-21,175,963.0
0,2013-08-22,244,964.0
1,2013-08-22,124,964.0
0,2013-08-23,825,965.0
1,2013-08-23,404,965.0
0,2013-08-24,180,966.0
1,2013-08-24,887,966.0
0,2013-08-25,472,967.0
1,2013-08-25,440,967.0
0,2013-08-26,62,968.0
1,2013-08-26,129,968.0
0,2013-08-27,406,969.0
1,2013-08-27,657,969.0
0,2013-08-28,604,970.0
1,2013-08-28,390,970.0
0,2013-08-29,585,971.0
1,2013-08-29,589,971.0
0,2013-08-30,516,972.0
1,2013-08-30,703,972.0
0,2013-08-31,514,973.0
1,2013-08-31,928,973.0
0,2013-09-01,653,974.0
1,2013-09-01,423,974.0
0,2013-09-02,669,975.0
1,2013-09-02,374,975.0
0,2013-09-03,833,976.0
1,2013-09-03,95,976.0
0,2013-09-04,469,977.0
1,2013-09-04,129,977.0
0,2013-09-05,749,978.0
1,2013-09-05,954,978.0
0,2013-09-06,616,979.0
1,2013-09-06,659,979.0
0,2013-09-07,753,980.0
1,2013-09-07,327,980.0
0,2013-09-08,736,981.0
1,2013-09-08,922,981.0
0,2013-09-09,646,982.0
1,2013-09-09,753,982.0
0,2013-09-10,728,983.0
1,2013-09-10,528,983.0
0,2013-09-11,679,984.0
1,2013-09-11,203,984.0
0,2013-09-12,106,985.0
1,2013-09-12,498,985.0
0,2013-09-13,660,986.0
1,2013-09-13,769,986.0
0,2013-09-14,718,987.0
1,2013-09-14,726,987.0
0,2013-09-15,658,988.0
1,2013-09-15,783,988.0
0,2013-09-16,911,989.0
1,2013-09-16,992,989.0
0,2013-09-17,815,990.0
1,2013-09-17,192,990.0
0,2013-09-18,669,991.0
1,2013-09-18,424,991.0
0,2013-09-19,85,992.0
1,2013-09-19,847,992.0
0,2013-09-20,127,993.0
1,2013-09-20,992,993.0
0,2013-09-21,406,994.0
1,2013-09-21,600,994.0
0,2013-09-22,833,995.0
1,2013-09-22,237,995.0
0,2013-09-23,698,996.0
1,2013-09-23,682,996.0
0,2013-09-24,880,997.0
1,2013-09-24,279,997.0
0,2013-09-25,59,998.0
1,2013-09-25,177,998.0
0,2013-09-26,29,999.0
1,2013-09-26,773,999.0
0,2013-09-27,717,1000.0
1,2013-09-27,176,1000.0
0,2013-09-28,483,1001.0
1,2013-09-28,657,1001.0
0,2013-09-29,405,1002.0
1,2013-09-29,731,1002.0
0,2013-09-30,930,1003.0
1,2013-09-30,688,1003.0
0,2013-10-01,444,1004.0
1,2013-10-01,101,1004.0
0,2013-10-02,68,1005.0
1,2013-10-02,653,1005.0
0,2013-10-03,378,1006.0
1,2013-10-03,877,1006.0
0,2013-10-04,386,1007.0
1,2013-10-04,966,1007.0
0,2013-10-05,16,1008.0
1,2013-10-05,622,1008.0
0,2013-10-06,813,1009.0
1,2013-10-06,372,1009.0
0,2013-10-07,846,1010.0
1,2013-10-07,779,1010.0
0,2013-10-08,503,1011.0
1,2013-10-08,512,1011.0
0,2013-10-09,991,1012.0
1,2013-10-09,667,1012.0
0,2013-10-10,715,1013.0
1,2013-10-10,182,1013.0
0,2013-10-11,25,1014.0
1,2013-10-11,433,1014.0
0,2013-10-12,123,1015.0
1,2013-10-12,605,1015.0
0,2013-10-13,360,1016.0
1,2013-10-13,229,1016.0
0,2013-10-14,586,1017.0
1,2013-10-14,184,1017.0
0,2013-10-15,895,1018.0
1,2013-10-15,458,1018.0
0,2013-10-16,50,1019.0
1,2013-10-16,131,1019.0
0,2013-10-17,479,1020.0
1,2013-10-17,439,1020.0
0,2013-10-18,334,1021.0
1,2013-10-18,431,1021.0
0,2013-10-19,855,1022.0
1,2013-10-19,743,1022.0
0,2013-10-20,173,1023.0
1,2013-10-20,499,1023.0
0,2013-10-21,473,1024.0
1,2013-10-21,177,1024.0
0,2013-10-22,316,1025.0
1,2013-10-22,548,1025.0
0,2013-10-23,946,1026.0
1,2013-10-23,255,1026.0
0,2013-10-24,105,1027.0
1,2013-10-24,409,1027.0
0,2013-10-25,552,1028.0
1,2013-10-25,864,1028.0
0,2013-10-26,524,1029.0
1,2013-10-26,445,1029.0
0,2013-10-27,353,1030.0
1,2013-10-27,249,1030.0
0,2013-10-28,635,1031.0
1,2013-10-28,261,1031.0
0,2013-10-29,144,1032.0
1,2013-10-29,479,1032.0
0,2013-10-30,122,1033.0
1,2013-10-30,758,1033.0
0,2013-10-31,695,1034.0
1,2013-10-31,560,1034.0
0,2013-11-01,908,1035.0
1,2013-11-01,440,1035.0
0,2013-11-02,24,1036.0
1,2013-11-02,956,1036.0
0,2013-11-03,155,1037.0
1,2013-11-03,421,1037.0
0,2013-11-04,531,1038.0
1,2013-11-04,221,1038.0
0,2013-11-05,645,1039.0
1,2013-11-05,282,1039.0
0,2013-11-06,929,1040.0
1,2013-11-06,481,1040.0
0,2013-11-07,224,1041.0
1,2013-11-07,341,1041.0
0,2013-11-08,782,1042.0
1,2013-11-08,381,1042.0
0,2013-11-09,707,1043.0
1,2013-11-09,461,1043.0
0,2013-11-10,879,1044.0
1,2013-11-10,486,1044.0
0,2013-11-11,439,1045.0
1,2013-11-11,721,1045.0
0,2013-11-12,224,1046.0
1,2013-11-12,480,1046.0
0,2013-11-13,378,1047.0
1,2013-11-13,812,1047.0
0,2013-11-14,833,1048.0
1,2013-11-14,236,1048.0
0,2013-11-15,706,1049.0
1,2013-11-15,745,1049.0
0,2013-11-16,405,1050.0
1,2013-11-16,674,1050.0
0,2013-11-17,766,1051.0
1,2013-11-17,303,1051.0
0,2013-11-18,185,1052.0
1,2013-11-18,652,1052.0
0,2013-11-19,298,1053.0
1,2013-11-19,671,1053.0
0,2013-11-20,280,1054.0
1,2013-11-20,504,1054.0
0,2013-11-21,725,1055.0
1,2013-11-21,602,1055.0
0,2013-11-22,190,1056.0
1,2013-11-22,509,1056.0
0,2013-11-23,562,1057.0
1,2013-11-23,835,1057.0
0,2013-11-24,597,1058.0
1,2013-11-24,893,1058.0
0,2013-11-25,619,1059.0
1,2013-11-25,207,1059.0
0,2013-11-26,208,1060.0
1,2013-11-26,792,1060.0
0,2013-11-27,411,1061.0
1,2013-11-27,952,1061.0
0,2013-11-28,836,1062.0
1,2013-11-28,364,1062.0
0,2013-11-29,182,1063.0
1,2013-11-29,320,1063.0
0,2013-11-30,762,1064.0
1,2013-11-30,347,1064.0
0,2013-12-01,65,1065.0
1,2013-12-01,901,1065.0
0,2013-12-02,259,1066.0
1,2013-12-02,104,1066.0
0,2013-12-03,360,1067.0
1,2013-12-03,329,1067.0
0,2013-12-04,229,1068.0
1,2013-12-04,973,1068.0
0,2013-12-05,165,1069.0
1,2013-12-05,652,1069.0
0,2013-12-06,748,1070.0
1,2013-12-06,606,1070.0
0,2013-12-07,325,1071.0
1,2013-12-07,822,1071.0
0,2013-12-08,471,1072.0
1,2013-12-08,645,1072.0
0,2013-12-09,262,1073.0
1,2013-12-09,547,1073.0
0,2013-12-10,171,1074.0
1,2013-12-10,426,1074.0
0,2013-12-11,568,1075.0
1,2013-12-11,384,1075.0
0,2013-12-12,489,1076.0
1,2013-12-12,539,1076.0
0,2013-12-13,312,1077.0
1,2013-12-13,278,1077.0
0,2013-12-14,394,1078.0
1,2013-12-14,143,1078.0
0,2013-12-15,573,1079.0
1,2013-12-15,188,1079.0
0,2013-12-16,616,1080.0
1,2013-12-16,632,1080.0
0,2013-12-17,551,1081.0
1,2013-12-17,679,1081.0
0,2013-12-18,281,1082.0
1,2013-12-18,388,1082.0
0,2013-12-19,819,1083.0
1,2013-12-19,393,1083.0
0,2013-12-20,789,1084.0
1,2013-12-20,52,1084.0
0,2013-12-21,593,1085.0
1,2013-12-21,105,1085.0
0,2013-12-22,175,1086.0
1,2013-12-22,803,1086.0
0,2013-12-23,74,1087.0
1,2013-12-23,931,1087.0
0,2013-12-24,863,1088.0
1,2013-12-24,423,1088.0
0,2013-12-25,124,1089.0
1,2013-12-25,22,1089.0
0,2013-12-26,804,1090.0
1,2013-12-26,29,1090.0
0,2013-12-27,30,1091.0
1,2013-12-27,996,1091.0
0,2013-12-28,958,1092.0
1,2013-12-28,952,1092.0
0,2013-12-29,507,1093.0
1,2013-12-29,232,1093.0
0,2013-12-30,483,1094.0
1,2013-12-30,154,1094.0
0,2013-12-31,567,1095.0
1,2013-12-31,537,1095.0
0,2012-01-01,991,365.0
1,2012-01-01,441,365.0
0,2012-01-02,516,366.0
1,2012-01-02,629,366.0
0,2012-01-03,188,367.0
1,2012-01-03,212,367.0
0,2012-01-04,845,368.0
1,2012-01-04,349,368.0
0,2012-01-05,219,369.0
1,2012-01-05,444,369.0
0,2012-01-06,345,370.0
1,2012-01-06,13,370.0
0,2012-01-07,519,371.0
1,2012-01-07,346,371.0
0,2012-01-08,503,372.0
1,2012-01-08,938,372.0
0,2012-01-09,10,373.0
1,2012-01-09,109,373.0
0,2012-01-10,994,374.0
1,2012-01-10,123,374.0
0,2012-01-11,514,375.0
1,2012-01-11,875,375.0
0,2012-01-12,275,376.0
1,2012-01-12,609,376.0
0,2012-01-13,526,377.0
1,2012-01-13,562,377.0
0,2012-01-14,292,378.0
1,2012-01-14,984,378.0
0,2012-01-15,337,379.0
1,2012-01-15,945,379.0
0,2012-01-16,309,380.0
1,2012-01-16,622,380.0
0,2012-01-17,560,381.0
1,2012-01-17,176,381.0
0,2012-01-18,352,382.0
1,2012-01-18,126,382.0
0,2012-01-19,697,383.0
1,2012-01-19,743,383.0
0,2012-01-20,580,384.0
1,2012-01-20,588,384.0
0,2012-01-21,293,385.0
1,2012-01-21,680,385.0
0,2012-01-22,126,386.0
1,2012-01-22,26,386.0
0,2012-01-23,485,387.0
1,2012-01-23,904,387.0
0,2012-01-24,576,388.0
1,2012-01-24,12,388.0
0,2012-01-25,881,389.0
1,2012-01-25,690,389.0
0,2012-01-26,30,390.0
1,2012-01-26,196,390.0
0,2012-01-27,610,391.0
1,2012-01-27,298,391.0
0,2012-01-28,776,392.0
1,2012-01-28,533,392.0
0,2012-01-29,202,393.0
1,2012-01-29,532,393.0
0,2012-01-30,235,394.0
1,2012-01-30,105,394.0
0,2012-01-31,862,395.0
1,2012-01-31,2,395.0
0,2012-02-01,18,396.0
1,2012-02-01,140,396.0
0,2012-02-02,23,397.0
1,2012-02-02,113,397.0
0,2012-02-03,333,398.0
1,2012-02-03,141,398.0
0,2012-02-04,163,399.0
1,2012-02-04,442,399.0
0,2012-02-05,779,400.0
1,2012-02-05,86,400.0
0,2012-02-06,930,401.0
1,2012-02-06,733,401.0
0,2012-02-07,460,402.0
1,2012-02-07,487,402.0
0,2012-02-08,294,403.0
1,2012-02-08,451,403.0
0,2012-02-09,540,404.0
1,2012-02-09,865,404.0
0,2012-02-10,375,405.0
1,2012-02-10,720,405.0
0,2012-02-11,553,406.0
1,2012-02-11,740,406.0
0,2012-02-12,202,407.0
1,2012-02-12,410,407.0
0,2012-02-13,510,408.0
1,2012-02-13,404,408.0
0,2012-02-14,690,409.0
1,2012-02-14,326,409.0
0,2012-02-15,219,410.0
1,2012-02-15,442,410.0
0,2012-02-16,826,411.0
1,2012-02-16,718,411.0
0,2012-02-17,928,412.0
1,2012-02-17,769,412.0
0,2012-02-18,251,413.0
1,2012-02-18,920,413.0
0,2012-02-19,628,414.0
1,2012-02-19,172,414.0
0,2012-02-20,653,415.0
1,2012-02-20,272,415.0
0,2012-02-21,255,416.0
1,2012-02-21,511,416.0
0,2012-02-22,313,417.0
1,2012-02-22,290,417.0
0,2012-02-23,224,418.0
1,2012-02-23,14,418.0
0,2012-02-24,363,419.0
1,2012-02-24,658,419.0
0,2012-02-25,750,420.0
1,2012-02-25,806,420.0
0,2012-02-26,526,421.0
1,2012-02-26,770,421.0
0,2012-02-27,416,422.0
1,2012-02-27,155,422.0
0,2012-02-28,908,423.0
1,2012-02-28,397,423.0
0,2012-02-29,0,424.0
1,2012-02-29,783,424.0
0,2012-03-01,128,425.0
1,2012-03-01,970,425.0
0,2012-03-02,900,426.0
1,2012-03-02,216,426.0
0,2012-03-03,4,427.0
1,2012-03-03,519,427.0
0,2012-03-04,599,428.0
1,2012-03-04,592,428.0
0,2012-03-05,528,429.0
1,2012-03-05,897,429.0
0,2012-03-06,588,430.0
1,2012-03-06,908,430.0
0,2012-03-07,253,431.0
1,2012-03-07,139,431.0
0,2012-03-08,731,432.0
1,2012-03-08,971,432.0
0,2012-03-09,394,433.0
1,2012-03-09,768,433.0
0,2012-03-10,885,434.0
1,2012-03-10,934,434.0
0,2012-03-11,856,435.0
1,2012-03-11,37,435.0
0,2012-03-12,959,436.0
1,2012-03-12,121,436.0
0,2012-03-13,236,437.0
1,2012-03-13,139,437.0
0,2012-03-14,770,438.0
1,2012-03-14,841,438.0
0,2012-03-15,196,439.0
1,2012-03-15,386,439.0
0,2012-03-16,973,440.0
1,2012-03-16,147,440.0
0,2012-03-17,212,441.0
1,2012-03-17,332,441.0
0,2012-03-18,926,442.0
1,2012-03-18,996,442.0
0,2012-03-19,797,443.0
1,2012-03-19,866,443.0
0,2012-03-20,272,444.0
1,2012-03-20,467,444.0
0,2012-03-21,430,445.0
1,2012-03-21,28,445.0
0,2012-03-22,347,446.0
1,2012-03-22,463,446.0
0,2012-03-23,694,447.0
1,2012-03-23,927,447.0
0,2012-03-24,317,448.0
1,2012-03-24,142,448.0
0,2012-03-25,315,449.0
1,2012-03-25,492,449.0
0,2012-03-26,71,450.0
